name,labelhash,namehash
whole.eth,0xafb94ff8a0dd7f5fb5e32348e1f25e10574b07c1785d992d91aea0d9c0d5d74f,0xd4de82c5526cddc52ade8c337f9b71814e93cb402371ee6ddb72079d1c1bc2e1
wrong.eth,0x877a483801bc0375a786f12864c3c09903218ef0684e41ea523973c255fc9f9f,0x871eacbe7db019b7a2d676f9f540f31371968a13bbb52ba691aafa9ed3768747
yellow.eth,0x27617207effe6bfd81a3e2b21d8a20c4e622b23e5422d607771b4f8b8ba006fa,0xf802eb4ab69ec1d94b1a9a617132120d15ecac05651c547d8c782a9b5452e7ee
young.eth,0x7f73c54589aae2a498bec676c22ab0576f5349d74ca0bddfe089ba1227004b72,0x8b3aeb242ce1370aea3a4d00b7a5fca5fe2041d4dc9ad9f0ce199888648cf217
kind.eth,0x9d21e95f75d8246fa345807f5858f6826688cb57e7d2dca067d081bfb485436d,0x3be3899eb9b3f7323a0ea7c33fa5aa971ac9f435eb0bd1e68f50b87f98285670
back.eth,0xf99975b1b7d766d47f24055dcf9d239a44d26bc887197da89a6e1cb7acbd0a9d,0xc1fc99cbfb88cf73a53bbcded82b9b99439995784c0db505009354cabed26a90
other.eth,0x26b60b6bee32c2d284da42d089b795640a977077a3c25b246fe0448f42ce4ec0,0x50da669aa0769b150392ab6c9ae66fa53d33365e4e9f630ee83cedccad763b02
right.eth,0x74c1a9bbd0d8cefcd36c34f3e2f9050f9cac29ae7830ea56d0bf77c9e76eda5d,0xaae50ff8ca3367d786400d13a3fb41123a20fbb8eb1290858a10d9b985889a55
light.eth,0x7c4aa055bcee97a7b3132a2bf5ef2ca1f219564388c1b6228c7064ace9c00a28,0x7b0fef3a4ecc609b2082be1e6d8c9f011c864a8f2eaa238e8e4589e5820c64b3
front.eth,0x06ed40457ad7e36a6d7ea5fb998eaa63e2db81d9d3a2c4a1ca3a21fbbe86c608,0x72ecb6de7035fd364189abb91b2d69e90c8329f0b03d61b6162b2e99ba01772e
glass.eth,0x40a93832f327d06827f06c6a425d7a5f67131a29bee7904621775578be902da9,0x187cbcbd76e4d34ac022f2fe1d2aa4139b524b6419978d28d94ac6c114667864
firm.eth,0x72579dff69b173411eff3fdcd9eb70ffa1775d1b59477df131ae627484c60b5e,0x1482766ce4bce43b3f4480e8a13518f2f88f74ba2574a7c5bdb0d43785c249a6
past.eth,0x6613dba7be851d6cb93b205917a7b18eb4ad8dcf2843bb8523660fd0ec5c7b0e,0x29b32a2d849c9eeb1a994890d62a3444dee3c70228508959a2c1bc6a7764f000
half.eth,0x71201fb5dacf2606b81f7baf7e786a7644814b36f06fdd56e68449af2e0e3732,0x25fd617e03bd9537e3c0f833f69466ec259642edb2d858eb4a855c11226bf52a
major.eth,0x1a13d19a50f8100e6b4c82e1be0ef7f0162360f0f65830bdac688862b67e3919,0xbc996b08c31e427b9da0de6fcfe4347cd9542ddf0fbec0ffd137a043d604c01f
green.eth,0xf99e8d094ee97e7be9a3d7269f09f9996041160cc5c134b6a863be5b0ce9b5bd,0xf1872b6f22c769695c69b331ca356842f8cfe571bb10567dcf8d76618edcdd5d
flat.eth,0x21dbf9b4473f010a30f7beea2a54481f9275662a304852d08dee18ba8252494c,0xd6fc38db5bef44939d0cc7a8f4ab55a8f2a7c07e6ea237798a0d8e7134a3fd39
brown.eth,0xb4805ee6722e311592cd06c931601a909d09e6464e44430aac0beb12b8a38119,0xda6124bbca0214950652ccd49c0ec9eeef0eca17436010f26c1b88a9d47cda6f
expert.eth,0xb8ec7d421b0785ce77d70cd99edbd16649cbb914448ae455c965fdc044177d7b,0xc3108f88cc2bc9208091953ff3a317c0cb1b6c4eae0fbd09fc41e33b85d4d68b
chief.eth,0xc7727a3655d075d9df90d4ba39f877416288b888940749a23b93531945342105,0x095ec7421bf956a7b324b13c90106282bc3c713554dd11032074bf62e491fe78
frank.eth,0x29aaff788de1b7e26b8033814184b46bc06d50e028b2f1b5ba948acad6fcaed9,0x6c8c5623561beac9ea78ee69edee27feb45bef543cc86d0700a8e79a9319f745
round.eth,0x7e5536d6d941b5f89ef26ebfea8dca97b3f5ca0e4b35e4a27ace11a52f5c0399,0x751480294091e10a0393377a5e2e7dd4651e6d731e5301876d49ed421fd4d60d
orange.eth,0xdd5f6cafeefece13f78bdad6bc0a0cac362f2d9ef9585353c7ce0e87c9393f67,0xa1db8b7125a6e9b521277e093da818d1a17eb5541bd58fccff45f172c5f52278
medium.eth,0x3ab0b67412918f8f1210e41bc8a2ff98ed67dd7036f38cf7d1bc582ed1fd38dd,0xad4c6783e45cff89539fe6c4dc9dd6c84c8d6631b9408a32785055035a3c4a29
black.eth,0xcd39e4b5a3bdc91dff58d0487ec1187739723321e0d423a3db36aae72e5aaa17,0x27130a6c3f07726781cef6205d77a7b53716f34a9dd9d16e8ddf9d525ca314c4
novel.eth,0xaf2a2ef33e554c0d7617772a36d6e55eb2e5fa1b919721799f2b28180b53f33d,0xa5f59b18211405296ecd345422bfe01e445421314762275d40e129f118619230
joint.eth,0x20f549a78d1d089dee95ba693d9b7d86908f8678f4f97d40d02310efa9c73708,0xb6b46ed77f23df6dc6499c15cb384d64a14e2ea65238200a7915c634d7775836
ideal.eth,0xad939b2882d82be585157c1a8509eee7890c7c179a6412fc5251a54f3ee1c02d,0xbcff4dc8842a9f1e2c2ad5a8bb65710880774e2d5f672195fa209458d3f6a20b
blue.eth,0xfa187c1e7b6b42ab8b2d9415ab7e6b1e71b551fcdc8151ebafe46e40a10d90ad,0x2a4f6035eee6630d4ebefb30a7f4ae78f6c898f7c1507c315a3e12d83b0c39fb
blank.eth,0xea6b4f2d39e69cb00345ae42b7cccd50ea2e6b3098ad8f1bc3fab201685b1671,0xb0aa99fd351682ae2e5b2243d8a67c860842c9dd91f47c96b591667c80f10470
blind.eth,0x93e98371820af75052aeef665f40bd1dcae49864f46edf3cd335dad5cdf7e239,0x8789a46d679221c58ea31bb496f89f9a59526accae4f61c9cf27216e415f05dd
purple.eth,0x0ceb74360896f85b39388579e9f44ea71ffeef099012760c53d69361c5916c4e,0x570d51397a413d0a31da5a7ea32cc63b29ebe9f7b0a18659c90585ffd3d587f5
bitter.eth,0xc216f51ec9c37f884a7bee2fde29a568880d48954c17b79cd3de8429b2cfdb49,0x4f8f04469a4bbd1f3f4af4535c677c3fb317ad6a155767573cab9c8219297a88
prize.eth,0x843527507faf771994f057a185917fb84e219ccf57d196a9489260f0ffa8151a,0x681e4b15eee0949702885ae186a25c08c4132fd27a27fa795ffb1e7913208b86
good.eth,0x36a6e212ba33011567af160e4533b46661b3b9cf6ae6d98a38004bb91bf4525d,0x8fdfb1a8aa8dab214834fa92894f058b3a8528ba38687b76ac2bd2a64a75b19a
great.eth,0x9e0d771b061a47b78282674a30d48ff21ebee607f498cb1bf644c69f8c43cc09,0x1bba40fd9f631df81f365b71b76a29557f2816b477acb2eba6f95d260ba3ff79
long.eth,0xaa063063977143f6be4b49a41e26e13f452feaaf1e52e4794516f0c2e72126c5,0x7547498bb277e40919706539b7936041f00a05e22674b126fbfcbc49a2f0e74d
high.eth,0x82247b42a0ceadb9deb0ac0d0d798bd40d89bcd6cdc79e8db3c1db6f70af8ac8,0x90939dc6b1bd601bb7f102c53043037bc3ae687245c5f0272663bfe007dda811
common.eth,0x3955032f1b4fd3485213d1c8a0e4ced5c0b5d4e9ffa466e04ca90c624d38a252,0x39e6ad9533005704358223fafee88e0b2cd6c83d922b699e5d8a8f74548dfb15
possible.eth,0x4c37e0cf803afd2f5e74667fa8ab76a71296660f11ed4471ee95456293de5c39,0x4865695d448cd8651f162afd0946e9900ddb7d7626d49215808c69153e3dc10f
personal.eth,0xfe56f19044df82fcc523e7459c9f696c08e5a1a63a4912ddffb5e57e04836645,0x1634643a44553768a2e12af088cc68b7a15d81492498d59ad88cc9ce88422701
single.eth,0xba79a25e0400f9224d7b7d8a6f605da6fd75acb56dbc2461367fdc705972750b,0x72bb746fde2ff5a4473815e3a37c257ed643df37af1c15a0c743abb5425c311c
cold.eth,0x1ee6eab5d3e593892a3d6cd2cb8b43d020c4949345276adb498b7594bfa0c880,0x59f27b88b1485d89fe3895a333294069177a1050d4bbc2ada9f10f47d5e25eaf
necessary.eth,0xf2c05b799c5be5ee506d60905a8960a879201a78b1c117231b6585363b61e123,0x38a3b9b0b852a68bc84f7e018f9a04db6f8311a3bf26b12bece9135d3a31f133
positive.eth,0xfe6dddcd510faec2029f7586679c046290c3dff231fc639f15eb463303b9712e,0x2475e47db5d5cc979ff6971a2af0f6bf8e452fd751ea5c3b076dcb5593a29e06
creative.eth,0xd08ac36f519ee359a2a193611e1643e0d2c9d4ad9631f683fccd3b4a13a5b717,0xa70353c2d2d8027ef7cf961795be30efab4f9b58fe92731fc4aef5621fb6c89d
complex.eth,0xc4a42e8534ebf0104d25f612e69df2c56359a8b88de026c0624ed81f1672b79b,0x2966e88640d1e6fc595bc02b8bdeabb12885d02054e174a1323fa2ffeca49ee1
active.eth,0x9651c33eb23976f7c15240e86443dc2ded40546fa9ba457a14abab4090e023b5,0xa8881339cf32728c308eb4c7c3088191b22c816cf171f98fdb8b0439cf618961
junior.eth,0x64867cc6c6751f6b67c0e5195f60d2c03a01a11c7e3f1e28442432d4771281f6,0x8d3fce1a51c7e17d9141b1161bc7291b55f1077a791ac74c9325a7448095136f
rich.eth,0xbe8747a4dc81a8c3c2e17b66135920f1201ffe6f0a296bd1c5af08209327fd98,0x2ffbfadad43cc05aae031410855e0f5087e71923e5f949739ecc5b973fa858f2
heavy.eth,0x910b227076f3affaae6cafaad1876bfec1a4422f7678d8793c71783750f9c8a1,0xadd6ff778d0267f3703bbd916399b3e04757e1f702a9cf36255aed0489f75d51
normal.eth,0xc75a36e6ff8c24bab57c92d42ea7dcdecc261cbbf377444a0b6e3ec4e9129efe,0x269cb22b51e9257667911950cb9465375f1f43e389c55ca73820f8d0d95e51aa
tough.eth,0x448d7f13ff1f8d8b37f5d57f2f081aee12dfd4ec0fbfca65614a25bf319b69a7,0x52735424e10c87e34c572d58f6c5b05877a6d7b053babee21f79a9c2a6bb8be4
deep.eth,0xd779651c8b871550f6c5a6702390d55947573a8467107f2a5f72cf9a1c808e21,0xe30b18850e347bb4983455806c642265d43eecbece21f3a4e949db7f2483d479
formal.eth,0x25c0d35e82334542c288738ae5cf86c5d6dfba87b5699fb40162ce933b0c1ce9,0xfef760a872f637aec31aff1d0cfa2a2452c85d13153aea7c92d0307ab8a8096b
remote.eth,0xbcc56f7ab674b0a5ebc81871394494f5a408272721f6b8e495ecf35c485187e9,0x0c3da66008851f4c149d815b47673567713646134c10cc43d2dbbbb13f767391
vast.eth,0x9b5068a57b728b476c321502f29ce60d4d2c02aaab4d83492bd72d7f33e59322,0xc012172adb980e81f4c23f471b736cb80a73967c4b01b799dda46ce74d29043a
dark.eth,0x34b572a2c3883721bc8338c42f6348de7c991c5a00e00d2284ae1b0d231283c8,0x8481d21d7be08779b4768ef7fedfbaf5e4e296be0c65626cd0922f1591af2893
double.eth,0xe13b17b1761f5c44496ba445bbd6344f0ca0b2246ea2b55bf678f67ce54028be,0x2fadfaa8d735b4ad95fb0b13ce60f716ea4945a36d0db7e12113f3f6c0a89560
equal.eth,0x2602ee1ebf372b25bffbd066c8358edb7f611f67d29a83d531f51d21a4ab2e89,0x53b7cf208c15335b0a1a2b462091b0fa01357d5c87d1bf8ddc77815c2f7f93af
constant.eth,0xf63f4c55729d2bac24af6b7e9e79724dc21ba293a9c76b355ef6cedda972d7ff,0xb3053448dbd1ae5013fe2eccdba27b05baa499a03d412775a006b2ea7c3c7469
minor.eth,0xc120e9a289d22670f2bf643663dce643b860f19e2939edac1be1e6636c71b506,0xa30979258dba91a4f974cb669c3062285d0d43ddf3dff41cde7bc9594bf9e516
soft.eth,0x71e453be3d1c7397c4389b40ae30958c47691717db8d58c8cb5c2040f1f5a688,0x3d507d7e4932c3f706ff063afe6d7e62a56067b6ae8a71751066537a8e9d7954
solid.eth,0xba32ef2b13e74be2dccf172943b24843c08cfaa2bf731a3c2da9e96fa3ea0cc3,0x205846bad63b7619b178262d52ea3d090e34af336e9e8f63138cdc63900077da
annual.eth,0xcbf50474c3cf7800d1fe031c719ec6752320c44ab64e44056e65b54aebccbcde,0x735f54fa4a60897435b039eb5179558149b859ad0dffc89702c2c9069335b8b6
dead.eth,0xaba2a453b0a920a04313f350d76d48e5ecb82dfb76d5c5a2f6a86b2e85fd889f,0x658700d4c0f18092813313101a51735af84b443d29d93a43ab4a003e4d8dd1bc
brief.eth,0x1f75a13b1520bc7101f53a30a3a39c2bf9ea53fd8b1f225f97e64c929f905a49,0x2ebd665d3e21af09734e137610608a2aaa9ec844f162f3ba2df19c128a426f65
crazy.eth,0x51b6263929ecb564e08720c5cf4cadf9907935b9d35f951b1b557917272d210f,0x06bc3cd9952a2bffb6c6ac89dcaa351b5afddcc8712d6162754db4362dd08980
rough.eth,0xdfba19da22a485a89a37a6b62c8176f7ae6c60a261027efb9ce258f327b10111,0xb09b5d0d39c6c2fc855fc29b813c72c192e4e60bc6d6492713c590252be03582
illegal.eth,0xfd6fea2772741c2eca8446de9f1a6f3346dc8e6e1f8b2e2c004775f0ef73a37a,0xd05e19a84c1a3674772142518776f0a54545af91e72e2c3f37859cdab91fa51f
royal.eth,0xbdc11f0e2976d8d7907dd1b5cd1d86c6c46a633d0e09d54b1095745beb9b365d,0x61c401fde62573c92930487d8fad3c13a64bf5e754739c02c1c165d650a1114d
nasty.eth,0x47ebfc87246cd5d72b50ae5fc4674bb2109dd230ce5c5aa8e984508ba1a4910a,0x7b5df9696d36ba3a85af9bf520ce80c48ff0ae3dcfaa1c244caca5838a348f62
funny.eth,0x54ef6a7164821545c481efa280eb15da756f348426bba625692a485daae58a48,0x9ad7bf23f2f8bae5897f7d1ca2de22678f1c02570b9852d0d3823a0d1e1b78a6
sweet.eth,0xf1c304693cdc38fb86da7fa483464845c71c57ad49648a517ab0eb1630493813,0x37a14c84d7619680e68cf3a6104e789feca25067aaa9fd8105a390cd6c48070d
brave.eth,0xe3e90daa6a58ae029a7000d6cc00698775d4b20492e71d5126fada73256f0f26,0x1a5d39674674900238c058c6cf06742d9dd9bf74d5294c9b588570e26707723c
calm.eth,0xd97fa8a7daee87d313c29ec9b478b3b4bc3118051c7625d0f2fc2ee7acc76406,0xe93b8ad8d68ab03d0248bfec2eb7a4e74562e65644e8e8dd7bbfccd8eeb94896
grand.eth,0xe79046f803df569a862ba52fc4e38d044aa8f0b6f18f4818db8b94256274d016,0x76d0658520288ee4f8245c5eeacefc6e53b84327315e318ce31d525cd1ed35a4
quiet.eth,0x3cb492a5d3ec7ffc56f307986008c3f938befab690c965539f332bd569ff58a7,0xcfad1153cce0094baede776c9eef609e5c82defd7e6268f60dbc1c5b665c691a
dear.eth,0x84afd6c7e38b855cea75b4325c64e42de14234d29d7a956898ddcf4de1fda818,0x498e32f264f58387cf264e05cefa41f384fc293e058ae77dd030d6b1984ad3b9
female.eth,0x4dfaf292412d13601e73526ca8124b4807dfd849266a924b97aab94fdf589d73,0xfb6a937d4fd2314147ab7683a065673b2a644260c307487b5ce54ff68aef76d6
neat.eth,0xc1032aeeefe843fe3011a7bb36c6231741ab3eee81752252a3b0b3876b5e0d65,0x6bbb1cdc7f565cf7c4d271efc1337b63f154502d2e9c821a870bb800ba47ef7a
stupid.eth,0x7071b71b760057caa0035a3d23f9d4435c0376a5f4558adc025198cf5ebcb183,0x1479d8f80f8c62a4b2593de1f661be18918706a59162cfaeab8ffb3abc58cbe1
able.eth,0x5200a2dd394873fad5f75f2c4b9726a046228934f82f86fd28cbbe7db65e6ca6,0x2cf8a9d67235453e02d52a8c050e48c2fc9a0686be48dfa4f289d1eab9760c5a
aged.eth,0x09f45f99f1d277544bffc4591d7ae45c91671a1f22d7a348845c5b0c80ec73b6,0x50110888007e892e7cb31b3367c5d0b34bfe9128dc2f2d735243dbb653f3b82e
ajar.eth,0xc4698566a36c1d32c2cbe3fd1403895084afb2ee141a602731a0be073ed60523,0x3ce554a87a1b5f8ef81f6f2056b39cb6ead6b3d7c483e4e6a326465ec6da518c
arid.eth,0x9c5edb879509c9ee8c4a078c57534aef1b383372c458e6f0aec49a7fe77ba38e,0x8aa34d42e03fc571d5bdf6bfca62d2c4e5cde79c652b6a5fcdb50a249fa2baf2
bare.eth,0x85e017f490aa94c477b68b5b648502c4728a2ff7343728578a96b0af6c95588b,0xade5a13eaa88eefb800b30bd3458431104e375c8e88ced30ec7bc0d70b5b5848
best.eth,0xd248f46e93d8c18350b005a2f8f2002e3c3331ed7204d82938f5fc5b0008941c,0xa9f06348eb42c28b7a93e4ce956a8a1bb7fd760061153edfff45b7d5a7e7169d
bold.eth,0x1dda021d0a424dcb3ec1956b8a8242f8517d0e52c486bd98f6f2494e0b453723,0x7c82b4916b58364ce75b38766901be7832b6cbfd5a8e2051e1599edf293d5735
bony.eth,0x9f95cb733173d82b67f5c55a1134d78961516e0c8ed5e6ddfc09885c9bda8d62,0xbce59a84344490d0ea195579c84028ad22146f7bcd1d7b3195a091e214181c9e
both.eth,0x36ad643d447cde9387780ae6f5b371120b595aaff5d56b8440952d5f7116fa16,0x7fb4e564454fc3002948ea33f81f6c7a40fba5a3e224a6561f5878b0d112228f
busy.eth,0xd89cc03164bd2d300e746d645c0b7ea371c4cfefa5c402bc87acfe8adf514753,0xd5d797545891a6c223599d738d9ba9d9f602d22e8e9e91d9d4f2aae8a7bac2c2
cool.eth,0x678c189fde5058554d934d6af17e41750fa2a94b61371c5ea958a7595e146324,0x300463ee30fa2384e4debdfec7cc2d5f7ad9408d7813535b1b313a5f40b8a39a
cute.eth,0x45478aba2201b9a0efded308f5a56a2e1f3007440bdbf3508a6d36c7cc9f3e79,0x7c8ffa61c483eb96a5484422a037f1d881417ee71107e5b2cf7f7e74dbaa19db
damp.eth,0xde14760ec20b5b89cdd78e46f6005e2deca098fb99bfdae111a3cd75a49b9b6c,0x8a2caafdbad90ab984813ddd8c368324301c0d76f92365c4f25c4bdd450b3449
drab.eth,0x98e5b7f8ca41b13c5820a2f09485ef2f9c3d3d1a597805600b41e1c9005eafd1,0x7f2a031bfd1e9876390628c301e9b52c162cd71415279f30ac308c0d18eda236
dual.eth,0x1221649f36251643c919ea11530d51acb317791ebedd748e3a23a4c4a74e0980,0x22025567a678f52cc13856e87c0f64151e4689a28814693ce39e907a094e8c18
dull.eth,0x5f43cddb782702aee2226147e37192b5db8ca12a3448f4c4cab6bcfa2cca6d73,0x6420224c4925004d168086bc916a5f6c9ab0a47d7c6cee0beed782aa09c746ee
each.eth,0x887e26e319b079f971f9243672961196f37a8b8af3d6bdbfdff4f45283b64812,0x257865724eb67d9efd39b978c2c8ec9cf8bafb70187c0d79c9da4ac11f190785
easy.eth,0x0a01cba7422a89a19bace6c46301e386db8ec6061193e795f52650bcb70d25c3,0x0e48350f11b09670056ed3ec1f5b1e1bbb2338f73ec63f892d736cb663d19e97
even.eth,0xd6a1baa7ac26dac24f10ccfa66f3b570decbb79f987f782d403c361f1f3b75af,0x869926936f5221e3ab2c831c8b65dfadd8cc7d0ff90c41df0a965771262dbba1
evil.eth,0xeb11012ac224328c2e5a25ea9767bace69999c036ef5d96d6c585fa9f17158f5,0xc16ba3bd102249dca4f3178987b7d352c76ca4ea4477f5c6df404f8b63884665
fair.eth,0x0fc7cfe335f30f6a6f76076197bd4c64166b2980eb3b076c6777123d68904cdc,0xa03e8fa3de34781f85603f720a6c335272976bb2c8b233b60b97aa74e3f7e3c3
fake.eth,0x26f212e667612bbe01a606badf1af0682657de6f2206403da9278593305e7753,0xc203b51db7fb8e2630b125e7a48c8d0fe2f55ab0e3dbbd69f405b443ed5b8abb
fast.eth,0x771fd43594782a3e23ed017f82ae16672751ca52a84a89b59b20c9b9e6422107,0x456847ad199d6b964c3e7063703151a62d5e2cb59dae9fd3f4d220bfe33fc16b
fine.eth,0xfe5fe79c44ff3b4bf0d049828375a7af2f9797ddcb3af2eff5aa745c843ff422,0x306ad42dd167a015de9780ba4237eaf98f1f54b31c6fc7056270111396418d51
fond.eth,0x3eded57d2750525a8f41fe9a377fa7c7dc19d023e191b86af078f7d592890865,0xf2056f26b17cfe0bd90a47df1aed01a089f1ccf75f776982d6c87c6f9b366a5a
free.eth,0x8e44197ab27d270387332c02e9d19e504509374a270fc65c9c74f3ee10e03e18,0x46b1ea88048bdf079928b2a1f2d97dbac899d270d35a1089414ff04a4352b128
full.eth,0xa9e20c07cdd8b05626d64c2769119a44d268c6d5bbd1f700ade7e878b859a852,0x19d9fbffe50f30edae1d56b7292a7dd2dca0c49f58c49f7ce8d6033cf989968d
glum.eth,0xdd81555f65d4622853a28d6a135f2ffd261d0a589a43d50d61283e2a2310f557,0x9cce9884c191459ba91590bf14216a54e4416cca24a8f1a19bf4f1ca5d316608
gray.eth,0x6cbad66a5858db55c89cf2e61e2c75687df6c6f85d42e4bb02550942f48cc7bb,0x133166685b1512f91cc1a4707d9aa09b9a81d31d062d7666263c1386ffe042b1
grim.eth,0x7e69ad4feb1635821cf45df134a20d171ec41e4d7914582f2a626a53beb07a8c,0x526e3b6ef502e2a9f6cad787eb177b1cadb79ac4f551a99b6f47fa9e0c520371
hard.eth,0x891512786ba3f7b33805becc1861c932d256f7489db5517c8b0a26119714ba47,0x94a523be32212918a50c8531e484366e7f9b74d0daf19f069c20af5cd77f6ce0
huge.eth,0xd5a3d7bce80dd0c5f4a1fc152cef66ec1703d6d384d408ea2d6d71f2ba0a0c99,0x00bc4045a740f05e898a21688f0070aeb8e439e7eed41723ddb59bdac5abbcc0
icky.eth,0x4d2dfd97dfb25a849ab142b7cc0e55871da85f2dafae5c53a788624675138e1e,0x7ed10903611a6bd194ef1fa46286e2b66a4f402c2134b9529a4302d4273c54d2
idle.eth,0x079b18eed2c9b43c44a63dfc2923dfcf14c74ecf2ab9d67642dcc14655fac033,0x7368b3520089238140053bd43b8d748471a232e4cdbe3a827b0a15d10db481fc
keen.eth,0x2a057d03621e6d63bceedcf1ff31af4a856807019afa146f4dfdc5e061cf7180,0x1d94e4ee849021bf1bbde910b3a0481308a4296a2a65f3a83742d716a7f45199
lame.eth,0xf4d753fc00a1d77ac89cb4607009b16bcd88aeb6b7bbf7e5ce7543c64ae79ee1,0x99c9e5fe9bb1e5d2231d87528fad124b6d696ffb2414545d82e23ec2b8c0b591
last.eth,0xda6923606c6e1c49cd954a874ef22bd005744fa776d4e42c0812e0e030ebd525,0x120da24e7023d2db0c57412b89186ae0b76a15e60f00608aa95a9582686171ef
late.eth,0xd22ba2f5c26069bdb74740bf6cd2bda72537f7f337ee89e9c1a90344f6a36333,0xecc4c8d3539c2346629828803b19ec2dcea87658eba99cb9e9ea9551562559e8
lazy.eth,0x88d390ece8b6714aea5ed8725111fd7c6e3f6f61053157e438a3de2f69cd84a7,0x7f1c92c4b5bb2eb10531f50c7ca19c111bf5667ef57ddbbde82bce6062562a17
lean.eth,0xc3cfa6674b638bdbc29e02dafbd45b56ea3250a268df931c58153ece83feda8e,0x6a3b6f7a021dc5c0d7f3e979150e0dbe851b620542a2636e32f3011cd33d2905
left.eth,0x34cd620fad7e78781d69fdf227dd4013ed00139c6954a1ed6d74a7e032e0ea2a,0x44a045feba1dd3ed978d1e9ea8734ea6e525bbf49211667b8ca53faa26ba0f4c
limp.eth,0x94f2305c9844c799a98fef171ad76d9272205715083f64c08c0ad1555341fd1d,0xb45b1367da0dc5fca81e8a7dce0d1509892720f3c2038b201bd14ac69782f8f7
live.eth,0x889375b77befea7650d686ae2bb3a2d812c58007d3fc942cd8eb7cf4fc8d4e93,0xaf294df46040a5e4b0526a112453226ba8d54b38116bb5e2800e3a17ecb1cb3b
lone.eth,0xe232e6c9388a751db5a9d5bcdb271aab7736cf47cf327fee7cf53ce1e503a2fc,0xcfa862453490a2e5815984d8b264c15a247633ab61ee96e2ba92732109b78f12
lost.eth,0x7abef35ab1297dc2c06a50ad2f3404570f9ba39fcba05205bc8956a736414888,0x4ce3fa6f4d3c52bdf677a3d092d3eb5a0e17f4410408f828512111cb913fae49
loud.eth,0x3f9f5f71c3fe0dee39cb42f63110ec208353a5e5a26a9b0dbc12667932901bd7,0x29c87a19a07b8b213e961f19377bec3c5c3fc13da49f330b8da46d849909c573
mean.eth,0x4182e5b1bf2924d191fd32f0d581c5f2c82721c218439fc1d0b04996c42bf157,0x8eeb71def6eaf431e328d372538a92b1dfb8df7d3b4e9953d5cd25a97dda6675
meek.eth,0x314c1be050d355375c139fe0838838db69ec2a063e9518703adb3706deb49434,0x88fe031e902498fa9d2dd6bb557a1d29c1a7861a669923f6602a2758e47cc20f
mild.eth,0x2676288438575ddd8a1088d07c1068449f7b281a1828993f2b1ac856210cb90b,0x029ee39559d51849806b830568b3151720d19a011de12f7cc453648dee90ad07
near.eth,0x1bb951bcb6224d52dc30e8eaf1557dc24f862709890f3be1683794ddd487e92b,0xc900866a76d36996e3812df481464c2e1c19ca7783845f4ef40f7d9139cca7ba
next.eth,0xbc22d392f6b02abfc2117f967337685830683d75ac6b349edee2b041f8fed2a4,0x807de8d6506631498291e7544349a2665b36e7bb2e8a42c64a8baed9c5bcaa10
nice.eth,0x1280a9a25ec8be698522de1ed3132d0f5f6a5bcc5bbee77d6b79247ef90f6996,0x5803cf4f6f1bb39923425ec6143b2c932a548e2c70793b7fd588fe529ab31e84
numb.eth,0x4b5f8ff765bd3f444c055f41ee829b41ac2c379a9803d2d3394c325f49d83cb0,0xdeb8d2d2d425f3968eef6fb6808ea77f6b36d024f8ab142e3577967480ef076a
oily.eth,0x629329845906da86e8d06d7c0ad42b7b1275d5f9ae522b1a7b97e06df4e30b9c,0xf5a68447c89c5a2ef18a6ac5ec2c286f723da7711957b93ab64366503da7ba80
only.eth,0x0b8af30d93fe6f6056cc4381f3fe4c92ab4c6fa34ec1edc8baa4edf881e0a95a,0xa8f7772d51689f715f7cf43905317b9a2834d884edcc6f1916163ab1fee50bf5
open.eth,0x99f30275ab70dd1890c0789c4570632b6f0b0284d11c2d9e587d0368f7027018,0x6fb66f872924b3d7a3f1e20f982e064a535b65bd8dad3db86f13ab750a80e599
oval.eth,0x52ce2f2cb4ddae7d32729bc75fbf16af954f72a53c33813fbb2fbe9c286de8d7,0xdd2a7970c92096f74ff565e657f2063518be98d60775fb9855722bc7de79b509
pale.eth,0x4697e1e5309da3acfc60d3d0a1700db882065ea03049cae8810fc78cb02342cd,0x7bfe9b12ec2de1c5be662f2cdaefbcb2ac9951e4ee63f2968f0ea8d832666741
pink.eth,0x56fffe58180f52df099573cdd2e23b24e7365c0d1e579189fb49092f65cdc67d,0x0d4291169b55a36e8792c305ff9a8e78af544aaadada3cb1872a4f16e56a9b83
poor.eth,0x21ff6ec5e6f1b23a2affb36421f17d8b2b6a3b04bc2be98a8667ca1f971d68dc,0x7c587c1bfaf92d80815b9c3f92a86e1328a1730167d0c12be771ac6d9f82d392
posh.eth,0x8cf86ec1eca89ae1db4a23f5ed50949b8e5d4072d510e83efe32365bf0eaee96,0xb02a1984786f782404122faecfdaac641a4901443cc8f7acd873733335f6f501
puny.eth,0x6d1615099969b566cf85cba87eafb6b618ad7ccab9055468fafd81bd92aa60cd,0x9e85f81e6fcb5a97fcc3916c5d5cab541677a3a22432e5bd9622040423d95941
pure.eth,0x42c2331fbb2be1faeb6a28a99ebbdccbedc93d22a85a47383a465ab9ef142c59,0xd7e3717303bcae9424ef3dca3ef5455725a727751a24dfb029514a8d68576068
rare.eth,0x2cf735e2c7740b1996c475c19261a0b7dc86863c4718b4dfa4b90956a5ece4ff,0x9d67f3e0131322adb0a2854e32f64950b83c52bcc0eec4cac46e0a70a6bd8307
